SLP|SLP|Сан-Луис-Потоси|Сан-Луис-Потоси|San Luis Potosi|San Luis Potosi|Мексика|Мексика|Mexico|Mexico
SLQ|SLQ|||Sleetmute|Sleetmute|США|США|United States|United States
SLR|SLR|||Sulphur Springs|Sulphur Springs|США|США|United States|United States
SLS|SLS|Силистра|Силистра|Silistra|Silistra|Болгария|Болгария|Bulgaria|Bulgaria
SLT|SLT|||Salida|Salida|США|США|United States|United States
SLU|SLU|||Castries|Castries|Сент-Люсия|Сент-Люсия|Saint Lucia|Saint Lucia
SLV|SLV|Симла|Симла|Simla|Simla|Индия|Индия|India|India
SLW|SLW|Сальтильо|Сальтильо|Saltillo|Saltillo|Мексика|Мексика|Mexico|Mexico
SLX|SLX|||Salt Cay|Salt Cay|Теркс и Кайкос|Теркс и Кайкос|Turks and Caicos Islands|Turks and Caicos Islands
SLY|SLY|Салехард|Салехард|Salekhard|Salekhard|Россия|Россия|Russian Federation|Russian Federation
SLZ|SLZ|||Sгo Luis|Sгo Luis|Бразилия|Бразилия|Brazil|Brazil
SMA|SMA|Санта-Мария|Санта-Мария|Santa Maria|Santa Maria|Португалия|Португалия|Portugal|Portugal
SMB|SMB|Сьерро-Сомбреро|Сьерро-Сомбреро|Cerro Sombrero|Cerro Sombrero|Чили|Чили|Chile|Chile
SMC|SMC|Санта-Мария|Санта-Мария|Santa Maria|Santa Maria|Колумбия|Колумбия|Colombia|Colombia
SMD|SMD|||Fort Wayne, IN|Fort Wayne, IN|США|США|United States|United States
SME|SME|||Somerset|Somerset|США|США|United States|United States
SMF|SMF|||Sacramento, CA|Sacramento, CA|США|США|United States|United States
SMG|SMG|Санта-Мария|Санта-Мария|Santa Maria|Santa Maria|Перу|Перу|Peru|Peru
SMH|SMH|Сапманга|Сапманга|Sapmanga|Sapmanga|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SMI|SMI|||Samos|Samos|Греция|Греция|Greece|Greece
SMJ|SMJ|Сим|Сим|Sim|Sim|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SMK|SMK|||St Michael|St Michael|США|США|United States|United States
SML|SML|||Stella Maris|Stella Maris|Багамские острова|Багамские острова|Bahamas|Bahamas
SMM|SMM|||Semporna|Semporna|Малайзия|Малайзия|Malaysia|Malaysia
SMN|SMN|||Salmon|Salmon|США|США|United States|United States
SMO|SMO|Санта Моника|Санта Моника|Santa Monica|Santa Monica|США|США|United States|United States
SMP|SMP|Стокгольм|Стокгольм|Stockholm|Stockholm|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SMQ|SMQ|||Sampit|Sampit|Индонезия|Индонезия|Indonesia|Indonesia
SMR|SMR|Санта Марта|Санта Марта|Santa Marta|Santa Marta|Колумбия|Колумбия|Colombia|Colombia
SMS|SMS|||Sainte Marie|Sainte Marie|Мадагаскар|Мадагаскар|Madagascar|Madagascar
SMT|SMT|Сан-Мун-Лейк|Сан-Мун-Лейк|Sun Moon Lake|Sun Moon Lake|Тайвань|Тайвань|Taiwan|Taiwan
SMU|SMU|||Sheep Mountain|Sheep Mountain|США|США|United States|United States
SMV|SMV|Сент Мориц|Сент Мориц|St Moritz|St Moritz|Швейцария|Швейцария|Switzerland|Switzerland
SMW|SMW|Смара|Смара|Smara|Smara|Западная Сахара|Западная Сахара|Western Sahara|Western Sahara
SMX|SMX|Санта-Мария|Санта-Мария|Santa Maria|Santa Maria|США|США|United States|United States
SMY|SMY|Сименти|Сименти|Simenti|Simenti|Сенегал|Сенегал|Senegal|Senegal
SMZ|SMZ|||Stoelmans Eiland|Stoelmans Eiland|Суринам|Суринам|Suriname|Suriname
SNA|SNA|||Orange County|Orange County|США|США|United States|United States
SNB|SNB|||Snake Bay|Snake Bay|Австралия|Австралия|Australia|Australia
SNC|SNC|||Salinas|Salinas|Эквадор|Эквадор|Ecuador|Ecuador
SND|SND|Сено|Сено|Seno|Seno|Лаос|Лаос|Laos|Laos
SNE|SNE|||Sao Nicolau|Sao Nicolau|Кабо-Верде|Кабо-Верде|Cape Verde|Cape Verde
SNF|SNF|Сан-Фелипе|Сан-Фелипе|San Felipe|San Felipe|Венесуэла|Венесуэла|Venezuela|Venezuela
SNG|SNG|||San Ignacio De Velasco|San Ignacio De Velasco|Боливия|Боливия|Bolivia|Bolivia
SNH|SNH|||Stanthorpe|Stanthorpe|Австралия|Австралия|Australia|Australia
SNI|SNI|Синоу|Синоу|Sinoe|Sinoe|Либерия|Либерия|Liberia|Liberia
SNJ|SNJ|Сан-Хулиан|Сан-Хулиан|San Julian|San Julian|Куба|Куба|Cuba|Cuba
SNK|SNK|||Snyder|Snyder|США|США|United States|United States
SNL|SNL|||Shawnee|Shawnee|США|США|United States|United States
SNM|SNM|||San Ignacio De M|San Ignacio De M|Боливия|Боливия|Bolivia|Bolivia
SNN|SNN|Шеннон|Шеннон|Shannon|Shannon|Ирландия|Ирландия|Ireland|Ireland
SNO|SNO|Сакан Накхон|Сакан Накхон|Sakon Nakhon|Sakon Nakhon|Таиланд|Таиланд|Thailand|Thailand
SNP|SNP|||Saint Paul Island|Saint Paul Island|США|США|United States|United States
SNQ|SNQ|Сан-Кинтин|Сан-Кинтин|San Quintin|San Quintin|Мексика|Мексика|Mexico|Mexico
SNR|SNR|||St Nazaire|St Nazaire|Франция|Франция|France|France
SNS|SNS|||Salinas|Salinas|США|США|United States|United States
SNT|SNT|||Sabana De Torres|Sabana De Torres|Колумбия|Колумбия|Colombia|Colombia
SNU|SNU|Санта-Клара|Санта-Клара|Santa Clara|Santa Clara|Куба|Куба|Cuba|Cuba
SNV|SNV|Санта-Элена|Санта-Элена|Santa Elena|Santa Elena|Венесуэла|Венесуэла|Venezuela|Venezuela
SNW|SNW|||Thandwe|Thandwe|Мьянма|Мьянма|Myanmar|Myanmar
SNX|SNX|||Sabana De Mar|Sabana De Mar|Доминиканская Республика|Доминиканская Республика|Dominican Republic|Dominican Republic
SNY|SNY|||Sidney|Sidney|США|США|United States|United States
SNZ|SNZ|Санта-Круз-Айленд|Санта-Круз-Айленд|Santa Cruz|Santa Cruz|Бразилия|Бразилия|Brazil|Brazil
SOA|SOA|Сок-Транг|Сок-Транг|Soc Trang|Soc Trang|Вьетнам|Вьетнам|Vietnam|Vietnam
SOB|SOB|||Saarmelleek|Saarmelleek|Венгрия|Венгрия|Hungary|Hungary
SOC|SOC|Соло Сити|Соло Сити|Solo City|Solo City|Индонезия|Индонезия|Indonesia|Indonesia
SOD|SOD|Сорокаба|Сорокаба|Sorocaba|Sorocaba|Бразилия|Бразилия|Brazil|Brazil
SOE|SOE|Суанке|Суанке|Souanke|Souanke|Конго|Конго|Congo|Congo
SOF|SOF|София|София|Sofia|Sofia|Болгария|Болгария|Bulgaria|Bulgaria
SOG|SOG|Сондал|Сондал|Sogndal|Sogndal|Норвегия|Норвегия|Norway|Norway
SOH|SOH|Солита|Солита|Solita|Solita|Колумбия|Колумбия|Colombia|Colombia
SOI|SOI|Остров Саут Молл|Остров Саут Молл|South Molle Island|South Molle Island|Австралия|Австралия|Australia|Australia
SOJ|SOJ|Соркьосен|Соркьосен|Sorkjosen|Sorkjosen|Норвегия|Норвегия|Norway|Norway
SOK|SOK|Семонгконг|Семонгконг|Semongkong|Semongkong|Лесото|Лесото|Lesotho|Lesotho
SOL|SOL|||Solomon|Solomon|США|США|United States|United States
SOM|SOM|Сан-Томе|Сан-Томе|San Tome|San Tome|Венесуэла|Венесуэла|Venezuela|Venezuela
SON|SON|||Espiritu Santo|Espiritu Santo|Вануату|Вануату|Vanuatu|Vanuatu
SOO|SOO|Содерхамн|Содерхамн|Soderhamn|Soderhamn|Швеция|Швеция|Sweden|Sweden
SOP|SOP|||Southern Pines|Southern Pines|США|США|United States|United States
SOQ|SOQ|||Sorong|Sorong|Индонезия|Индонезия|Indonesia|Indonesia
SOR|SOR|Эль-Таура|Эль-Таура|Al Thaurah|Al Thaurah|Сирия|Сирия|Syria|Syria
SOT|SOT|Соданкюля|Соданкюля|Sodankyla|Sodankyla|Финляндия|Финляндия|Finland|Finland
SOU|SOU|||Eastleigh near Southampton|Eastleigh near Southampton|Великобритания|Великобритания|United Kingdom|United Kingdom
SOV|SOV|||Seldovia|Seldovia|США|США|United States|United States
SOW|SOW|||Show Low, AZ|Show Low, AZ|США|США|United States|United States
SOX|SOX|Согамосо|Согамосо|Sogamoso|Sogamoso|Колумбия|Колумбия|Colombia|Colombia
SOY|SOY|Стронсей|Стронсей|Stronsay|Stronsay|Великобритания|Великобритания|United Kingdom|United Kingdom
SOZ|SOZ|||Solenzara|Solenzara|Франция|Франция|France|France
SPA|SPA|||Spartanburg, SC|Spartanburg, SC|США|США|United States|United States
SPB|SPB|||St Thomas Island|St Thomas Island|Американские Виргинские острова|Американские Виргинские острова|US Virgin Islands|US Virgin Islands
SPC|SPC|||Santa Cruz De La Palma|Santa Cruz De La Palma|Испания|Испания|Spain|Spain
SPD|SPD|||Saidpur|Saidpur|Бангладеш|Бангладеш|Bangladesh|Bangladesh
SPE|SPE|Сепулот|Сепулот|Sepulot|Sepulot|Малайзия|Малайзия|Malaysia|Malaysia
SPF|SPF|||Spearfish|Spearfish|США|США|United States|United States
SPG|SPG|||Petersburg, AK|Petersburg, AK|США|США|United States|United States
SPH|SPH|Сопу|Сопу|Sopu|Sopu|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SPI|SPI|||Springfield|Springfield|США|США|United States|United States
SPJ|SPJ|Афины|Афины|Athens|Athens|Греция|Греция|Greece|Greece
SPM|SPM|||Spangdahlem|Spangdahlem|Германия|Германия|Germany|Germany
SPN|SPN|||Saipan|Saipan|Северные Марианские острова|Северные Марианские острова|Northern Mariana Islands|Northern Mariana Islands
SPO|SPO|||Sevilla|Sevilla|Испания|Испания|Spain|Spain
SPP|SPP|Менонге|Менонге|Menongue|Menongue|Ангола|Ангола|Angola|Angola
SPQ|SPQ|Сан-Педро|Сан-Педро|San Pedro|San Pedro|Кот д&#039;Ивуар|Кот д&#039;Ивуар|Cote D&#039;Ivoire|Cote D&#039;Ivoire
SPR|SPR|Сан-Педро|Сан-Педро|San Pedro|San Pedro|Белиз|Белиз|Belize|Belize
SPS|SPS|||Wichita Falls|Wichita Falls|США|США|United States|United States
SPT|SPT|Сипитанг|Сипитанг|Sipitang|Sipitang|Малайзия|Малайзия|Malaysia|Malaysia
SPU|SPU|Сплит|Сплит|Split|Split|Хорватия|Хорватия|Croatia|Croatia
SPV|SPV|||Sepik Plains|Sepik Plains|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SPW|SPW|||Spencer|Spencer|США|США|United States|United States
SPX|SPX|Хьюстон|Хьюстон|Houston|Houston|США|США|United States|United States
SPY|SPY|Сан-Педро|Сан-Педро|San Pedro|San Pedro|Кот д&#039;Ивуар|Кот д&#039;Ивуар|Cote D&#039;Ivoire|Cote D&#039;Ivoire
SPZ|SPZ|||Springdale|Springdale|США|США|United States|United States
SQA|SQA|||Santa Ynez|Santa Ynez|США|США|United States|United States
SQB|SQB|Санта-Ана|Санта-Ана|Santa Ana|Santa Ana|Колумбия|Колумбия|Colombia|Colombia
SQC|SQC|||Southern Cross|Southern Cross|Австралия|Австралия|Australia|Australia
SQD|SQD|Синоп|Синоп|Sinop|Sinop|Турция|Турция|Turkey|Turkey
SQE|SQE|||San Luis De Pale|San Luis De Pale|Колумбия|Колумбия|Colombia|Colombia
SQF|SQF|Солано|Солано|Solano|Solano|Колумбия|Колумбия|Colombia|Colombia
SQG|SQG|||Sintang|Sintang|Индонезия|Индонезия|Indonesia|Indonesia
SQH|SQH|||Son-La|Son-La|Вьетнам|Вьетнам|Vietnam|Vietnam
SQI|SQI|||Sterling Rockfalls|Sterling Rockfalls|США|США|United States|United States
SQJ|SQJ|Шехди|Шехди|Shehdi|Shehdi|Эфиопия|Эфиопия|Ethiopia|Ethiopia
SQK|SQK|||Sidi Barani|Sidi Barani|Египет|Египет|Egypt|Egypt
SQL|SQL|Сан Карлос|Сан Карлос|San Carlos|San Carlos|США|США|United States|United States
SQM|SQM|||Sao Miguel Araguaia|Sao Miguel Araguaia|Бразилия|Бразилия|Brazil|Brazil
SQN|SQN|Санана|Санана|Sanana|Sanana|Индонезия|Индонезия|Indonesia|Indonesia
SQO|SQO|Сторуман|Сторуман|Storuman|Storuman|Швеция|Швеция|Sweden|Sweden
SQP|SQP|||Starcke|Starcke|Австралия|Австралия|Australia|Australia
SQQ|SQQ|||Siauliai|Siauliai|Литва|Литва|Lithuania|Lithuania
SQR|SQR|Сороако|Сороако|Soroako|Soroako|Индонезия|Индонезия|Indonesia|Indonesia
SQS|SQS|Сан-Игнасио|Сан-Игнасио|San Ignacio|San Ignacio|Колумбия|Колумбия|Colombia|Colombia
SQT|SQT|||Samarai Island|Samarai Island|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SQU|SQU|Субик-Бей|Субик-Бей|Saposoa|Saposoa|Перу|Перу|Peru|Peru
SQV|SQV|||Sequim|Sequim|США|США|United States|United States
SQW|SQW|||Skive|Skive|Дания|Дания|Denmark|Denmark
SQX|SQX|||Sao Miguel Do Oeste|Sao Miguel Do Oeste|Бразилия|Бразилия|Brazil|Brazil
SQY|SQY|||Sao Lourenco Do Sul|Sao Lourenco Do Sul|Бразилия|Бразилия|Brazil|Brazil
SQZ|SQZ|||Scampton|Scampton|Великобритания|Великобритания|United Kingdom|United Kingdom
SRA|SRA|Санта-Роса|Санта-Роса|Santa Rosa|Santa Rosa|Бразилия|Бразилия|Brazil|Brazil
SRB|SRB|Санта-Роса|Санта-Роса|Santa Rosa|Santa Rosa|Боливия|Боливия|Bolivia|Bolivia
SRC|SRC|||Searcy|Searcy|США|США|United States|United States
SRD|SRD|Сан-Рамон|Сан-Рамон|San Ramon|San Ramon|Боливия|Боливия|Bolivia|Bolivia
SRE|SRE|Сукре|Сукре|Sucre|Sucre|Боливия|Боливия|Bolivia|Bolivia
SRF|SRF|Сан-Рафаэль|Сан-Рафаэль|San Rafael|San Rafael|США|США|United States|United States
SRG|SRG|Семаранг|Семаранг|Semarang|Semarang|Индонезия|Индонезия|Indonesia|Indonesia
SRH|SRH|Сарх|Сарх|Sarh|Sarh|Чад|Чад|Chad|Chad
SRI|SRI|Самаринда|Самаринда|Samarinda|Samarinda|Индонезия|Индонезия|Indonesia|Indonesia
SRJ|SRJ|Сан-Борха|Сан-Борха|San Borja|San Borja|Боливия|Боливия|Bolivia|Bolivia
SRK|SRK|Сьерра-Леоне|Сьерра-Леоне|Sierra Leone|Sierra Leone|Сьерра-Леоне|Сьерра-Леоне|Sierra Leone|Sierra Leone
SRL|SRL|Санта-Росалия|Санта-Росалия|Santa Rosalia|Santa Rosalia|Мексика|Мексика|Mexico|Mexico
SRM|SRM|||Sandringham|Sandringham|Австралия|Австралия|Australia|Australia
SRN|SRN|Страхан|Страхан|Strahan|Strahan|Австралия|Австралия|Australia|Australia
SRO|SRO|Сантана-Рамос|Сантана-Рамос|Santana Ramos|Santana Ramos|Колумбия|Колумбия|Colombia|Colombia
SRP|SRP|Сторд|Сторд|Stord|Stord|Норвегия|Норвегия|Norway|Norway
SRQ|SRQ|||Sarasota, FL|Sarasota, FL|США|США|United States|United States
SRR|SRR|||Stradbroke Island|Stradbroke Island|Австрия|Австрия|Austria|Austria
SRS|SRS|Сан-Маркос|Сан-Маркос|San Marcos|San Marcos|Колумбия|Колумбия|Colombia|Colombia
SRT|SRT|Сороти|Сороти|Soroti|Soroti|Уганда|Уганда|Uganda|Uganda
SRU|SRU|Санта-Круз-Айленд|Санта-Круз-Айленд|Santa Cruz|Santa Cruz|Колумбия|Колумбия|Colombia|Colombia
SRV|SRV|||Stony River|Stony River|США|США|United States|United States
SRW|SRW|||Salisbury|Salisbury|США|США|United States|United States
SRX|SRX|Серт|Серт|Sert|Sert|Ливия|Ливия|Libya|Libya
SRY|SRY|Сари|Сари|Sary|Sary|Иран|Иран|Iran|Iran
SRZ|SRZ|Санта-Круз-Айленд|Санта-Круз-Айленд|Santa Cruz|Santa Cruz|Боливия|Боливия|Bolivia|Bolivia
SSA|SSA|||Salvador, Bahia|Salvador, Bahia|Бразилия|Бразилия|Brazil|Brazil
SSB|SSB|||St Croix Island|St Croix Island|Американские Виргинские острова|Американские Виргинские острова|US Virgin Islands|US Virgin Islands
SSC|SSC|||Sumter|Sumter|США|США|United States|United States
SSD|SSD|Сан-Фелипе|Сан-Фелипе|San Felipe|San Felipe|Колумбия|Колумбия|Colombia|Colombia
SSE|SSE|Шолапур|Шолапур|Sholapur|Sholapur|Индия|Индия|India|India
SSF|SSF|Сен Антонио|Сен Антонио|San Antonio|San Antonio|Колумбия|Колумбия|Colombia|Colombia
SSG|SSG|Малабо|Малабо|Malabo|Malabo|Экваториальная Гвинея|Экваториальная Гвинея|Equatorial Guinea|Equatorial Guinea
SSH|SSH|Шарм Эль Шейх|Шарм Эль Шейх|Sharm El Sheikh|Sharm El Sheikh|Египет|Египет|Egypt|Egypt
SSI|SSI|||Brunswick|Brunswick|США|США|United States|United States
SSJ|SSJ|Санднессьоен|Санднессьоен|Sandnessjoen|Sandnessjoen|Норвегия|Норвегия|Norway|Norway
SSK|SSK|||Sturt Creek|Sturt Creek|Австралия|Австралия|Australia|Australia
SSL|SSL|Санта-Росалия|Санта-Росалия|Santa Rosalia|Santa Rosalia|Колумбия|Колумбия|Colombia|Colombia
SSO|SSO|Сан-Лоуренсу|Сан-Лоуренсу|Sao Lourenco|Sao Lourenco|Бразилия|Бразилия|Brazil|Brazil
SSP|SSP|||Silver Plains|Silver Plains|Австралия|Австралия|Australia|Australia
SSQ|SSQ|||La Sarre|La Sarre|Канада|Канада|Canada|Canada
SSR|SSR|Сара|Сара|Sara|Sara|Вануату|Вануату|Vanuatu|Vanuatu
SSS|SSS|Сиасси|Сиасси|Siassi|Siassi|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SST|SST|Санта-Тересита|Санта-Тересита|Santa Teresita|Santa Teresita|Аргентина|Аргентина|Argentina|Argentina
SSU|SSU|||White Sulphur Springs|White Sulphur Springs|США|США|United States|United States
SSV|SSV|||Siasi|Siasi|Филиппины|Филиппины|Philippines|Philippines
SSW|SSW|||Stuart Island|Stuart Island|Канада|Канада|Canada|Canada
SSX|SSX|||Samsun/carsamba|Samsun/carsamba|Турция|Турция|Turkey|Turkey
SSZ|SSZ|||Santos|Santos|Бразилия|Бразилия|Brazil|Brazil
STA|STA|||Skjern|Skjern|Дания|Дания|Denmark|Denmark
STB|STB|||Santa Barbara Ed|Santa Barbara Ed|Венесуэла|Венесуэла|Venezuela|Venezuela
STC|STC|||Saint Cloud|Saint Cloud|США|США|United States|United States
STD|STD|Санто-Доминго|Санто-Доминго|Santo Domingo|Santo Domingo|Венесуэла|Венесуэла|Venezuela|Venezuela
STE|STE|||Stevens Point|Stevens Point|США|США|United States|United States
STF|STF|||Stephen Island|Stephen Island|Австралия|Австралия|Australia|Australia
STG|STG|||St George Island|St George Island|США|США|United States|United States
STH|STH|||Strathmore|Strathmore|Австралия|Австралия|Australia|Australia
STI|STI|Сантьяго|Сантьяго|Santiago|Santiago|Доминиканская Республика|Доминиканская Республика|Dominican Republic|Dominican Republic
STJ|STJ|||St Joseph|St Joseph|США|США|United States|United States
STK|STK|||Sterling|Sterling|США|США|United States|United States
STL|STL|Сент Луис|Сент Луис|St Louis|St Louis|США|США|United States|United States
STM|STM|Сантарем|Сантарем|Santarem|Santarem|Бразилия|Бразилия|Brazil|Brazil
STN|STN|Лондон|Лондон|London|London|Великобритания|Великобритания|United Kingdom|United Kingdom
STP|STP|Сен Поль|Сен Поль|St Paul|St Paul|США|США|United States|United States
STQ|STQ|||St Marys|St Marys|США|США|United States|United States
STR|STR|Штуттгард|Штуттгард|Stuttgart|Stuttgart|Германия|Германия|Germany|Germany
STS|STS|Санта-Роса|Санта-Роса|Santa Rosa|Santa Rosa|США|США|United States|United States
STT|STT|||Charlotte Amalie, St Thomas|Charlotte Amalie, St Thomas|Американские Виргинские острова|Американские Виргинские острова|US Virgin Islands|US Virgin Islands
STU|STU|Санта-Круз-Айленд|Санта-Круз-Айленд|Santa Cruz|Santa Cruz|Белиз|Белиз|Belize|Belize
STV|STV|Сурат|Сурат|Surat|Surat|Индия|Индия|India|India
STW|STW|Ставрополь|Ставрополь|Stavropol|Stavropol|Россия|Россия|Russian Federation|Russian Federation
STX|STX|||St Croix Island|St Croix Island|Американские Виргинские острова|Американские Виргинские острова|US Virgin Islands|US Virgin Islands
STY|STY|||Salto|Salto|Уругвай|Уругвай|Uruguay|Uruguay
STZ|STZ|Санта-Терезинья|Санта-Терезинья|Santa Terezinha|Santa Terezinha|Бразилия|Бразилия|Brazil|Brazil
SUA|SUA|||Stuart|Stuart|США|США|United States|United States
SUB|SUB|Сурабайя|Сурабайя|Surabaya|Surabaya|Индонезия|Индонезия|Indonesia|Indonesia
SUC|SUC|||Sundance|Sundance|США|США|United States|United States
SUD|SUD|||Stroud|Stroud|США|США|United States|United States
SUE|SUE|||Sturgeon Bay|Sturgeon Bay|США|США|United States|United States
SUF|SUF|||Lamezia-terme|Lamezia-terme|Италия|Италия|Italy|Italy
SUG|SUG|Суригао|Суригао|Surigao|Surigao|Филиппины|Филиппины|Philippines|Philippines
SUH|SUH|Сур|Сур|Sur|Sur|Оман|Оман|Oman|Oman
SUI|SUI|Сухуми|Сухуми|Sukhumi|Sukhumi|Грузия|Грузия|Georgia|Georgia
SUJ|SUJ|Сату Маре|Сату Маре|Satu Mare|Satu Mare|Румыния|Румыния|Romania|Romania
SUK|SUK|||Samcheok|Samcheok|Южная Корея|Южная Корея|Korea (South)|Korea (South)
SUL|SUL|Суи|Суи|Sui|Sui|Пакистан|Пакистан|Pakistan|Pakistan
SUM|SUM|||Sumter|Sumter|США|США|United States|United States
SUN|SUN|||Sun Valley|Sun Valley|США|США|United States|United States
SUO|SUO|Сан-Ривер, шт. Орегон|Сан-Ривер, шт. Орегон|Sun River|Sun River|США|США|United States|United States
SUP|SUP|Суменеп|Суменеп|Sumenep|Sumenep|Индонезия|Индонезия|Indonesia|Indonesia
SUQ|SUQ|Сукуа|Сукуа|Sucua|Sucua|Эквадор|Эквадор|Ecuador|Ecuador
SUR|SUR|Саммер-Бивер|Саммер-Бивер|Summer Beaver|Summer Beaver|Канада|Канада|Canada|Canada
SUS|SUS|Сент Луис|Сент Луис|St Louis|St Louis|США|США|United States|United States
SUT|SUT|Сумбаванга|Сумбаванга|Sumbawanga|Sumbawanga|Танзания|Танзания|Tanzania|Tanzania
SUU|SUU|||Fairfield|Fairfield|США|США|United States|United States
SUV|SUV|Сува|Сува|Suva|Suva|Фиджи|Фиджи|Fiji|Fiji
SUW|SUW|||Superior|Superior|США|США|United States|United States
SUX|SUX|Сиокс Сити|Сиокс Сити|Sioux City|Sioux City|США|США|United States|United States
SUY|SUY|Судурейри|Судурейри|Sudureyri|Sudureyri|Исландия|Исландия|Iceland|Iceland
SUZ|SUZ|Суриа|Суриа|Suria|Suria|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SVA|SVA|||Savoonga|Savoonga|США|США|United States|United States
SVB|SVB|Самбава|Самбава|Sambava|Sambava|Мадагаскар|Мадагаскар|Madagascar|Madagascar
SVC|SVC|||Silver City|Silver City|США|США|United States|United States
SVD|SVD|||St Vincent|St Vincent|Сент-Винсент и Гренадины|Сент-Винсент и Гренадины|Saint Vincent and the Grenadines|Saint Vincent and the Grenadines
SVE|SVE|||Susanville|Susanville|США|США|United States|United States
SVF|SVF|Саве|Саве|Save|Save|Бенин|Бенин|Benin|Benin
SVG|SVG|Ставангер|Ставангер|Stavanger|Stavanger|Норвегия|Норвегия|Norway|Norway
SVH|SVH|||Statesville|Statesville|США|США|United States|United States
SVI|SVI|||San Vicente|San Vicente|Колумбия|Колумбия|Colombia|Colombia
SVJ|SVJ|Сволваер|Сволваер|Svolvaer|Svolvaer|Норвегия|Норвегия|Norway|Norway
SVK|SVK|Силвер-Крик|Силвер-Крик|Silver Creek|Silver Creek|Белиз|Белиз|Belize|Belize
SVL|SVL|Савонлинна|Савонлинна|Savonlinna|Savonlinna|Финляндия|Финляндия|Finland|Finland
SVN|SVN|||Savannah, GA|Savannah, GA|США|США|United States|United States
SVO|SVO|Москва|Москва|Moscow|Moscow|Россия|Россия|Russian Federation|Russian Federation
SVP|SVP|Куито|Куито|Kuito|Kuito|Ангола|Ангола|Angola|Angola
SVQ|SVQ|||Sevilla|Sevilla|Испания|Испания|Spain|Spain
SVR|SVR|Свей-Рьенг|Свей-Рьенг|Svay Rieng|Svay Rieng|Камбоджа|Камбоджа|Cambodia|Cambodia
SVS|SVS|||Stevens Village|Stevens Village|США|США|United States|United States
SVT|SVT|||Savuti|Savuti|Ботсвана|Ботсвана|Botswana|Botswana
SVU|SVU|Савусаву|Савусаву|Savusavu|Savusavu|Фиджи|Фиджи|Fiji|Fiji
SVV|SVV|||San Salvador De|San Salvador De|Венесуэла|Венесуэла|Venezuela|Venezuela
SVW|SVW|||Sparrevohn|Sparrevohn|США|США|United States|United States
SVX|SVX|Екатеринбург|Екатеринбург|Ekaterinburg|Ekaterinburg|Россия|Россия|Russian Federation|Russian Federation
SVY|SVY|Саво|Саво|Savo|Savo|Соломоновы острова|Соломоновы острова|Solomon Islands|Solomon Islands
SVZ|SVZ|Сен Антонио|Сен Антонио|San Antonio|San Antonio|Венесуэла|Венесуэла|Venezuela|Venezuela
SWA|SWA|Шаньтоу|Шаньтоу|Shantou|Shantou|Китай|Китай|China|China
SWB|SWB|||Shaw River|Shaw River|Австралия|Австралия|Australia|Australia
SWC|SWC|||Stawell|Stawell|Австралия|Австралия|Australia|Australia
SWD|SWD|||Seward|Seward|США|США|United States|United States
SWE|SWE|Сивеа|Сивеа|Siwea|Siwea|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SWF|SWF|||Newburgh|Newburgh|США|США|United States|United States
SWG|SWG|||Satwag|Satwag|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SWH|SWH|Суон Хилл|Суон Хилл|Swan Hill|Swan Hill|Австралия|Австралия|Australia|Australia
SWI|SWI|Свиндон|Свиндон|Swindon|Swindon|Великобритания|Великобритания|United Kingdom|United Kingdom
SWJ|SWJ|Сауз-Вест-Бей|Сауз-Вест-Бей|South West Bay|South West Bay|Вануату|Вануату|Vanuatu|Vanuatu
SWK|SWK|Милан|Милан|Milan|Milan|Италия|Италия|Italy|Italy
SWL|SWL|Спаниш-Уэллс|Спаниш-Уэллс|Spanish Wells|Spanish Wells|Багамские острова|Багамские острова|Bahamas|Bahamas
SWM|SWM|||Suia-Missu|Suia-Missu|Бразилия|Бразилия|Brazil|Brazil
SWN|SWN|Сахивал|Сахивал|Sahiwal|Sahiwal|Пакистан|Пакистан|Pakistan|Pakistan
SWO|SWO|||Stillwater|Stillwater|США|США|United States|United States
SWP|SWP|Свакопмунд|Свакопмунд|Swakopmund|Swakopmund|Намибия|Намибия|Namibia|Namibia
SWQ|SWQ|||Sumbawa|Sumbawa|Индонезия|Индонезия|Indonesia|Indonesia
SWR|SWR|||Silur|Silur|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
SWS|SWS|Суони|Суони|Swansea|Swansea|Великобритания|Великобритания|United Kingdom|United Kingdom
SWT|SWT|Стрежевой|Стрежевой|Strzhewoi|Strzhewoi|Россия|Россия|Russian Federation|Russian Federation
